time,patch,S_visitor,S_resident_home,S_resident_away,I_visitor,I_resident_home,I_resident_away,P_visitor,P_resident_home,P_resident_away,incidence_resident,incidence_traveller
534,2,56,314,49,13,113,19,0,4,1,0,0
534,3,59,284,37,14,146,27,1,5,1,2,0
534,4,56,249,50,19,177,16,1,7,1,0,0
535,0,39,372,61,23,54,13,0,0,0,0,0
535,1,43,353,48,17,81,15,0,3,0,0,0
535,2,53,316,47,13,115,17,0,4,1,0,1
535,3,60,281,39,16,146,28,0,6,0,2,0
535,4,50,248,50,22,177,18,1,7,0,2,0
536,0,41,382,51,22,53,14,0,0,0,0,0
536,1,44,352,48,23,80,17,0,2,1,0,0
536,2,49,318,46,9,112,19,1,3,2,0,0
536,3,55,274,45,16,151,23,0,7,0,1,0
536,4,51,248,50,20,178,17,2,7,0,0,1
537,0,37,386,47,24,53,14,0,0,0,0,1
537,1,47,347,51,20,83,16,0,3,0,2,0
537,2,54,314,51,9,112,19,0,3,1,0,0
537,3,52,279,42,26,152,22,0,5,0,0,0
537,4,49,251,48,17,170,25,1,6,0,1,0
538,0,40,388,45,25,52,15,0,0,0,0,0
538,1,46,347,52,17,87,11,0,3,0,0,0
538,2,58,314,52,10,111,20,0,3,0,0,0
538,3,49,278,46,22,148,23,0,5,0,0,0
538,4,52,251,50,18,172,23,0,4,0,2,0
539,0,44,392,42,20,54,12,0,0,0,0,0
539,1,55,342,58,16,85,12,0,3,0,0,0
539,2,56,320,46,13,117,14,0,3,0,0,0
539,3,43,282,43,14,148,23,0,4,0,1,0
539,4,44,251,53,17,173,19,0,4,0,0,0
540,0,45,389,44,20,57,10,1,0,0,1,0
540,1,44,337,63,16,84,13,0,2,1,0,0
540,2,55,322,45,17,114,16,0,3,0,0,0
540,3,43,279,46,14,152,18,0,5,0,0,1
540,4,60,257,49,14,166,24,0,4,0,0,0
541,0,47,377,56,20,57,10,0,0,0,0,0
541,1,44,338,62,19,89,9,0,2,0,1,0
541,2,59,324,44,12,117,12,0,3,0,0,0
541,3,43,283,43,7,148,22,0,4,0,1,0
541,4,57,261,45,16,169,21,0,4,0,0,0
542,0,42,383,52,20,55,10,0,0,0,0,0
542,1,45,343,57,20,87,11,0,2,0,0,0
542,2,51,327,41,12,118,11,0,3,0,0,0
542,3,41,289,37,8,150,20,0,4,0,0,0
542,4,58,256,50,16,166,24,0,4,0,1,0
543,0,39,377,58,16,55,10,0,0,0,0,0
543,1,59,346,54,18,88,10,0,2,0,0,0
543,2,54,322,46,14,112,17,0,3,0,2,0
543,3,45,278,48,10,153,17,0,4,0,1,0
543,4,57,257,48,18,169,22,0,4,0,1,0
544,0,37,375,60,14,56,9,0,0,0,0,0
544,1,54,353,49,19,87,9,0,2,0,0,0
544,2,46,321,46,13,114,16,0,3,0,1,0
544,3,40,283,44,13,150,20,0,3,0,0,0
544,4,60,267,38,19,167,24,0,4,0,1,0
545,0,45,368,67,16,62,3,0,0,0,1,0
545,1,56,353,49,18,84,12,0,2,0,1,0
545,2,47,319,47,18,110,21,0,3,0,1,0
545,3,39,278,47,16,150,22,0,3,0,2,0
545,4,62,267,39,19,161,29,0,4,0,1,0
546,0,45,375,61,18,58,6,0,0,0,0,0
546,1,51,351,51,18,79,17,0,2,0,1,0
546,2,47,325,43,19,109,22,0,1,0,0,0
546,3,42,276,47,15,151,23,0,3,0,2,0
546,4,54,270,37,21,167,23,0,3,0,0,0
547,0,44,383,53,13,55,9,1,0,0,0,0
547,1,46,346,54,18,85,13,0,2,0,1,0
547,2,55,326,42,24,114,17,0,1,0,0,0
547,3,33,281,42,17,153,22,0,1,1,1,1
547,4,52,268,39,17,162,28,0,3,0,1,0
548,0,44,382,54,13,57,7,1,0,0,0,1
548,1,41,341,60,20,82,15,0,2,0,0,0
548,2,58,328,41,19,117,13,1,1,0,0,0
548,3,43,284,38,16,149,27,0,1,1,1,0
548,4,52,259,45,14,173,20,0,2,1,2,0
549,0,45,386,50,14,55,9,1,0,0,0,0
549,1,44,346,56,20,80,16,0,2,0,0,0
549,2,51,323,45,17,111,20,1,1,0,1,0
549,3,38,276,46,20,151,25,0,1,1,0,0
549,4,59,266,40,19,171,20,0,2,1,0,1
550,0,43,386,50,13,52,12,1,0,0,0,0
550,1,49,353,49,20,80,16,0,2,0,1,0
550,2,41,334,34,22,110,21,0,1,0,1,1
550,3,37,276,46,23,151,25,0,1,1,1,0
550,4,53,259,44,18,172,22,0,3,0,2,0
551,0,49,387,49,7,52,12,1,0,0,0,0
551,1,52,356,46,19,85,11,0,2,0,0,0
551,2,40,333,36,20,112,18,0,1,0,0,0
551,3,32,270,54,19,151,23,0,1,1,0,0
551,4,51,265,39,17,175,18,0,3,0,0,0
552,0,47,383,52,14,55,10,0,0,0,1,0
552,1,49,347,55,19,86,10,0,2,0,0,0
552,2,44,334,35,18,109,21,0,1,0,0,0
552,3,42,274,49,21,155,20,0,2,0,1,0
552,4,44,269,35,12,170,23,0,3,0,0,0
553,0,54,388,48,15,55,9,0,0,0,0,0
553,1,53,348,54,20,88,8,0,2,0,0,0
553,2,38,326,44,22,109,20,0,1,0,0,0
553,3,47,269,52,21,152,25,0,2,0,2,0
553,4,45,265,39,11,166,27,0,3,0,0,0
554,0,49,387,50,16,54,9,0,0,0,0,0
554,1,48,354,50,19,86,8,0,2,0,0,0
554,2,38,330,40,21,110,18,0,2,0,0,0
554,3,44,270,49,20,158,21,0,2,0,2,0
554,4,46,269,36,12,159,32,0,4,0,1,0
555,0,50,387,51,23,53,9,0,0,0,0,0
555,1,45,351,52,20,86,9,0,2,0,1,0
555,2,37,321,48,22,107,22,0,2,0,2,0
555,3,50,273,45,17,154,26,0,2,0,1,0
555,4,43,276,29,13,162,29,0,4,0,0,0
556,0,52,387,51,20,51,11,0,0,0,0,0
556,1,46,338,65,24,85,9,1,3,0,0,0
556,2,43,316,53,22,108,20,0,3,0,0,0
556,3,61,281,39,17,151,27,0,2,0,0,0
556,4,50,262,44,14,160,30,0,3,1,0,0
557,0,47,383,55,18,55,7,0,0,0,0,0
557,1,41,337,65,26,84,11,2,3,0,0,0
557,2,48,307,62,22,109,19,0,2,1,0,0
557,3,58,288,32,13,150,28,0,2,0,1,0
557,4,57,271,37,17,158,31,0,2,1,0,1
558,0,49,376,62,21,57,5,0,0,0,0,1
558,1,37,338,64,21,79,15,1,4,0,0,0
558,2,49,310,59,19,113,15,0,2,1,0,0
558,3,62,292,30,17,151,25,0,2,0,1,0
558,4,55,273,37,16,154,34,0,2,0,2,0
559,0,42,361,76,16,59,4,0,0,0,1,0
559,1,41,343,58,20,79,16,1,4,0,1,0
559,2,47,312,58,18,115,12,0,2,1,0,0
559,3,66,294,28,18,153,22,0,3,0,1,0
559,4,58,275,34,12,160,30,0,1,0,2,0
560,0,47,371,66,18,57,6,0,0,0,0,0
560,1,44,338,63,22,80,15,1,4,0,0,0
560,2,49,306,65,15,114,12,0,1,2,0,0
560,3,66,289,35,20,150,23,0,3,0,0,0
560,4,56,274,33,11,162,30,1,1,0,2,0
561,0,41,377,60,15,55,8,0,0,0,0,0
561,1,54,341,60,28,84,11,0,4,0,1,0
561,2,52,303,67,12,115,12,0,2,1,1,0
561,3,54,285,38,20,154,20,0,3,0,1,0
561,4,62,270,38,11,156,35,1,1,0,1,0
562,0,50,379,58,17,56,7,0,0,0,0,0
562,1,49,338,63,28,83,12,0,3,1,0,0
562,2,53,306,64,12,112,15,1,2,1,0,0
562,3,53,285,37,20,155,20,0,3,0,1,0
562,4,57,268,40,11,157,34,1,1,0,0,0
563,0,49,390,47,14,55,8,0,0,0,0,0
563,1,43,338,65,19,81,12,0,3,1,0,0
563,2,43,310,60,20,114,13,1,2,1,0,0
563,3,52,286,34,16,147,30,0,3,0,2,0
563,4,59,270,40,15,168,21,1,1,0,0,0
564,0,53,381,56,15,55,8,0,0,0,0,0
564,1,43,347,56,19,86,7,0,3,1,0,0
564,2,35,319,53,18,109,16,1,2,1,0,0
564,3,48,281,36,16,150,29,0,4,0,3,0
564,4,57,275,35,13,168,21,1,1,0,1,0
565,0,41,385,52,19,54,9,0,0,0,0,0
565,1,42,351,52,23,82,11,0,4,0,0,0
565,2,40,315,55,20,104,23,0,2,1,1,0
565,3,46,281,36,18,148,31,0,4,0,0,1
565,4,59,274,33,18,168,24,1,1,0,3,0
566,0,47,384,54,18,57,5,0,0,0,0,0
566,1,42,343,61,19,81,12,0,3,0,0,0
566,2,52,318,52,20,108,19,0,3,0,0,0
566,3,48,273,44,16,149,30,0,4,0,0,0
566,4,60,268,38,16,170,23,0,1,0,1,0
567,0,47,389,49,18,54,8,1,0,0,0,0
567,1,37,343,60,29,79,15,0,2,1,1,0
567,2,50,325,46,22,109,17,0,3,0,0,0
567,3,49,278,41,16,150,27,0,3,1,0,0
567,4,47,271,34,15,161,33,1,1,0,1,0
568,0,45,384,55,18,54,7,1,0,0,0,1
568,1,39,344,59,28,77,16,0,2,2,1,0
568,2,55,329,39,15,113,16,0,3,0,3,0
568,3,45,278,39,15,155,24,0,4,0,2,0
568,4,41,271,33,18,164,31,1,1,0,1,0
569,0,54,379,60,16,54,7,1,0,0,0,0
569,1,40,345,58,21,81,12,0,3,1,0,0
569,2,55,326,41,15,112,18,0,2,1,1,2
569,3,39,273,46,13,153,24,0,4,0,1,0
569,4,49,271,32,17,175,21,1,1,0,1,0
570,0,46,382,57,18,55,6,2,0,0,1,0
570,1,30,352,50,21,84,10,0,3,1,1,0
570,2,56,330,37,11,109,21,0,2,1,0,0
570,3,38,274,45,13,152,24,0,4,1,1,0
570,4,53,269,34,18,175,20,1,2,0,0,0
571,0,49,381,56,19,56,7,1,0,0,1,1
571,1,37,348,56,26,81,12,0,2,1,0,0
571,2,51,324,43,12,108,22,0,3,0,1,0
571,3,39,276,42,14,151,26,0,4,1,1,0
571,4,55,269,34,19,172,23,1,2,0,0,1
572,0,53,380,57,17,55,8,1,0,0,0,0
572,1,42,341,64,26,77,15,1,3,0,0,0
572,2,51,318,49,13,112,18,0,3,0,0,0
572,3,37,285,36,12,150,25,0,2,2,0,0
572,4,55,272,32,22,170,24,0,2,0,0,0
573,0,50,372,64,21,58,6,1,0,0,1,0
573,1,39,346,58,23,79,14,0,2,1,1,0
573,2,51,323,43,16,113,18,0,3,0,2,1
573,3,43,279,42,10,152,23,0,3,1,1,0
573,4,62,265,38,22,164,31,1,2,0,0,0
574,0,48,369,68,21,59,4,0,0,0,0,0
574,1,38,351,54,18,83,9,0,2,1,0,0
574,2,50,313,53,17,114,17,0,3,0,0,0
574,3,49,286,37,9,149,24,0,4,0,0,0
574,4,59,272,32,15,168,26,1,2,0,0,0
575,0,46,377,61,23,58,4,0,0,0,0,0
575,1,34,358,47,17,82,10,0,3,0,1,0
575,2,49,318,48,17,112,19,0,3,0,0,1
575,3,45,288,35,10,146,27,0,3,1,0,0
575,4,54,268,37,16,170,23,1,2,0,0,0
576,0,39,376,62,19,59,3,1,0,0,0,0
576,1,46,355,50,19,84,8,0,2,1,0,0
576,2,59,315,51,18,108,22,1,4,0,1,0
576,3,44,283,39,8,151,23,0,3,1,1,0
576,4,57,262,43,17,167,25,1,2,1,0,0
577,0,40,386,54,25,54,6,0,0,0,0,0
577,1,46,349,56,20,80,12,0,2,1,1,0
577,2,53,317,49,20,112,18,1,4,0,0,0
577,3,49,282,42,13,148,24,0,3,1,1,0
577,4,54,264,41,16,158,34,1,3,0,1,0
578,0,43,385,56,26,53,6,0,0,0,0,0
578,1,48,356,50,18,81,10,0,3,0,0,0
578,2,52,309,55,18,115,17,0,4,0,2,0
578,3,50,285,40,12,150,21,0,3,1,0,0
578,4,55,259,47,17,153,37,1,4,0,1,0
579,0,46,374,67,20,51,8,0,0,0,0,0
579,1,48,357,49,17,80,11,0,3,0,1,0
579,2,52,307,56,21,113,19,0,5,0,1,0
579,3,48,289,39,17,147,21,0,3,1,0,0
579,4,59,264,42,14,160,30,1,4,0,2,0
580,0,49,383,58,22,52,7,0,0,0,0,0
580,1,54,360,46,22,76,15,0,3,0,0,0
580,2,50,303,60,18,116,16,2,4,1,0,0
580,3,45,283,45,15,145,23,1,4,0,1,0
580,4,55,261,44,12,161,28,0,4,2,1,0
581,0,39,387,52,19,53,8,0,0,0,1,0
581,1,59,359,47,20,75,16,1,3,0,0,1
581,2,48,304,60,17,117,14,2,4,1,0,0
581,3,47,277,50,11,147,22,1,3,1,1,0
581,4,52,269,36,18,164,25,0,4,2,0,0
582,0,47,379,59,17,54,8,0,0,0,1,0
582,1,60,366,40,18,77,14,1,3,0,0,0
582,2,47,309,56,15,116,14,1,4,1,0,0
582,3,43,279,48,13,153,16,1,3,1,1,0
582,4,49,263,43,15,162,26,0,5,1,0,0
583,0,54,377,60,16,57,6,0,0,0,1,0
583,1,56,355,49,19,82,11,0,3,0,2,0
583,2,57,308,56,14,119,12,1,3,2,0,0
583,3,47,282,46,12,152,16,2,4,0,1,0
583,4,47,256,50,12,160,28,0,5,1,0,1
584,0,49,380,57,17,58,5,0,0,0,0,0
584,1,49,352,51,18,86,8,0,3,0,2,0
584,2,56,313,54,14,116,12,2,4,1,0,0
584,3,48,288,40,17,148,19,1,5,0,0,0
584,4,44,262,44,11,155,33,0,4,2,0,0
585,0,47,379,59,21,56,6,0,0,0,0,0
585,1,53,350,54,15,82,11,0,3,0,0,0
585,2,54,324,44,17,117,10,2,4,1,0,0
585,3,44,279,50,13,142,24,1,5,0,0,0
585,4,46,269,37,12,161,27,0,4,2,0,0
586,0,42,379,60,24,55,6,0,0,0,0,0
586,1,50,360,45,17,83,9,0,3,0,0,0
586,2,52,331,39,18,114,12,2,3,1,1,0
586,3,39,278,52,16,135,30,1,5,0,0,0
586,4,45,275,32,16,154,34,0,3,2,0,0
587,0,44,387,52,20,57,4,0,0,0,0,0
587,1,48,356,48,12,86,7,1,3,0,1,0
587,2,48,333,34,13,115,14,0,3,1,3,0
587,3,43,282,49,14,141,23,1,5,0,2,0
587,4,39,266,39,16,163,27,0,4,1,2,0
588,0,39,384,55,16,55,6,0,0,0,1,0
588,1,50,352,53,12,86,7,1,2,0,0,0
588,2,48,325,41,13,120,11,0,2,1,1,0
588,3,43,289,43,14,140,23,1,4,1,0,1
588,4,49,269,37,17,164,25,1,4,1,0,0
589,0,41,379,60,18,54,7,0,0,0,0,0
589,1,42,342,62,14,84,10,1,2,0,1,0
589,2,46,333,34,15,113,17,0,2,1,0,1
589,3,46,296,36,16,137,26,1,4,1,2,0
589,4,51,273,34,20,165,23,1,4,1,0,0
590,0,39,384,54,20,55,7,0,0,0,1,0
590,1,41,333,72,11,82,12,2,1,0,0,0
590,2,56,335,32,15,112,18,0,3,0,0,0
590,3,40,291,41,15,143,20,0,5,0,0,1
590,4,49,280,26,17,168,21,0,3,2,1,0
591,0,46,386,52,24,53,9,0,0,0,0,0
591,1,49,337,68,15,82,12,2,1,0,0,0
591,2,51,324,42,14,121,10,1,3,0,1,0
591,3,44,289,43,13,138,26,0,4,0,2,0
591,4,52,268,37,15,166,24,0,2,3,1,0
592,0,45,385,53,20,51,10,0,1,0,0,1
592,1,42,343,62,13,81,13,2,1,0,0,0
592,2,52,324,43,18,117,14,0,2,0,0,0
592,3,51,289,44,19,139,24,0,4,0,0,0
592,4,52,264,40,18,164,27,0,3,2,1,1
593,0,44,384,54,17,51,10,0,1,0,0,0
593,1,36,344,63,16,78,14,2,1,0,0,0
593,2,54,326,40,21,114,18,0,2,0,1,0
593,3,52,288,43,22,146,19,0,4,0,2,0
593,4,53,265,39,16,160,31,0,3,2,1,0
594,0,43,390,47,15,52,10,1,1,0,1,0
594,1,39,351,56,20,79,12,2,1,1,0,0
594,2,44,324,43,21,111,19,0,3,0,0,0
594,3,54,296,34,21,141,25,0,4,0,2,0
594,4,45,260,45,17,162,28,0,3,2,1,0
595,0,38,383,55,17,50,11,0,1,0,0,1
595,1,39,353,53,17,76,15,2,3,0,1,0
595,2,49,325,42,21,109,21,0,3,0,0,0
595,3,47,302,31,24,140,23,0,4,0,0,0
595,4,46,267,38,15,166,24,0,3,2,1,0
596,0,45,395,44,15,54,6,1,1,0,0,0
596,1,45,350,56,15,73,18,2,3,0,0,0
596,2,41,326,44,22,105,22,0,3,0,0,0
596,3,41,294,40,22,139,24,0,3,0,0,0
596,4,52,264,40,18,169,22,0,2,3,3,0
597,0,51,393,47,17,53,6,1,1,0,0,0
597,1,43,356,50,16,72,19,1,2,1,0,0
597,2,41,325,45,20,104,23,1,3,0,1,0
597,3,47,293,41,22,142,21,0,3,0,1,0
597,4,42,266,41,14,168,20,0,3,2,0,0
598,0,49,394,46,13,52,7,1,1,0,0,0
598,1,48,358,48,14,74,17,1,2,1,1,0
598,2,36,328,40,22,106,22,1,4,0,2,0
598,3,47,292,41,24,140,24,0,3,0,1,0
598,4,40,260,45,18,168,21,0,4,2,2,0
599,0,53,391,50,14,50,8,0,1,0,0,0
599,1,48,358,48,14,80,11,1,3,0,0,0
599,2,50,320,47,16,104,25,0,4,0,2,0
599,3,40,288,44,23,141,24,0,3,0,2,0
599,4,41,263,43,19,170,18,0,5,1,0,0
600,0,51,393,48,15,51,7,0,1,0,1,0
600,1,44,358,49,12,83,8,1,2,0,0,0
600,2,52,322,46,13,103,25,0,4,0,0,0
600,3,42,294,39,23,143,21,0,3,0,0,0
600,4,38,262,45,14,170,16,0,6,1,0,0
601,0,49,395,47,10,50,7,0,1,0,1,0
601,1,42,355,53,15,82,8,1,2,0,0,0
601,2,59,321,48,14,104,23,0,4,0,0,0
601,3,41,292,41,23,144,20,0,3,0,0,0
601,4,46,259,48,15,166,19,0,7,1,0,0
602,0,52,386,56,15,50,7,0,1,0,0,0
602,1,42,349,58,11,84,7,1,2,0,1,0
602,2,61,315,54,15,108,19,0,2,2,0,0
602,3,59,298,37,20,142,21,0,2,0,0,0
602,4,45,256,54,13,163,20,1,7,0,0,0
603,0,58,377,66,20,47,9,0,1,0,0,0
603,1,47,346,60,14,85,7,1,2,0,2,0
603,2,72,315,54,18,108,19,1,3,1,2,0
603,3,53,284,50,20,143,21,0,2,0,1,0
603,4,45,266,45,9,157,25,0,6,1,0,0
604,0,59,375,69,18,44,11,0,1,0,0,1
604,1,43,342,63,14,85,8,1,2,0,1,0
604,2,74,317,53,18,108,18,0,3,1,1,0
604,3,55,279,57,18,147,15,0,2,0,0,0
604,4,57,263,46,12,155,28,0,8,0,1,0
605,0,54,389,58,13,44,8,1,1,0,0,0
605,1,45,340,64,25,88,6,1,2,0,1,0
605,2,66,310,60,19,104,22,1,3,1,0,0
605,3,59,289,47,16,142,19,0,1,2,0,0
605,4,54,260,49,10,155,28,0,8,0,0,0
606,0,52,397,49,19,43,10,1,1,0,1,0
606,1,39,339,65,26,81,13,1,2,0,0,0
606,2,58,310,58,18,104,24,1,3,1,1,0
606,3,60,300,36,22,134,27,0,2,1,0,0
606,4,48,262,49,15,155,26,0,7,1,0,1
607,0,55,394,52,21,43,10,1,1,0,0,0
607,1,39,343,60,25,80,15,1,2,0,1,0
607,2,51,315,54,19,101,26,1,3,1,0,0
607,3,61,294,42,24,132,29,0,2,1,0,0
607,4,45,272,43,18,150,27,0,7,1,0,0
608,0,54,386,60,23,45,8,1,1,0,0,0
608,1,46,350,54,23,79,15,0,2,0,0,0
608,2,48,316,55,19,102,24,1,3,0,0,0
608,3,63,289,46,23,133,29,0,2,1,1,0
608,4,45,276,41,12,152,24,0,6,1,0,0
609,0,54,367,78,30,47,7,0,1,0,1,0
609,1,44,350,54,25,81,13,0,2,0,1,0
609,2,56,323,48,18,99,27,0,3,0,0,0
609,3,58,288,48,19,127,34,0,3,0,0,0
609,4,48,289,32,11,150,22,0,7,0,0,0
610,0,61,373,72,27,48,6,0,1,0,0,0
610,1,54,344,61,30,77,16,0,2,0,0,0
610,2,55,314,57,18,104,22,0,3,0,0,0
610,3,61,280,56,14,128,33,1,3,0,0,0
610,4,50,287,35,12,148,24,0,5,1,0,0
611,0,47,382,63,26,48,6,0,1,0,0,0
611,1,46,346,59,20,78,15,0,2,0,2,0
611,2,53,323,49,18,108,18,0,2,0,0,0
611,3,61,288,49,13,130,30,1,3,0,0,0
611,4,49,288,36,11,151,19,0,5,1,0,0
612,0,37,380,65,25,50,4,0,1,0,0,0
612,1,43,351,53,14,79,15,0,2,0,1,0
612,2,56,332,39,10,114,13,0,2,0,1,0
612,3,61,287,49,11,140,21,0,3,0,2,1
612,4,46,285,37,11,156,18,0,4,0,3,0
613,0,36,378,66,26,49,6,1,1,0,1,0
613,1,50,359,45,14,82,12,0,2,0,1,0
613,2,51,331,39,9,118,10,0,2,0,1,0
613,3,50,291,45,10,140,21,0,3,0,1,0
613,4,47,284,39,14,149,24,0,3,1,0,0
614,0,40,370,73,22,49,7,0,1,0,1,0
614,1,43,349,55,12,80,13,0,3,0,0,0
614,2,58,333,39,8,117,9,0,2,0,0,0
614,3,52,295,40,12,148,14,0,3,0,1,0
614,4,52,285,38,13,149,24,0,4,0,2,0
615,0,43,367,76,21,50,6,0,1,0,0,0
615,1,38,352,52,15,78,15,0,3,0,0,0
615,2,56,328,44,10,114,12,0,2,0,1,1
615,3,53,295,40,13,145,17,0,3,0,1,0
615,4,59,285,37,13,151,22,0,5,0,1,0
616,0,41,375,68,19,49,7,0,0,1,0,0
616,1,42,359,46,18,83,9,0,3,0,1,0
616,2,55,323,50,9,108,17,1,2,0,0,0
616,3,47,295,41,10,147,15,1,2,0,0,0
616,4,55,286,35,12,154,20,0,4,1,2,0
617,0,42,389,55,17,51,4,0,0,1,0,0
617,1,33,362,45,18,81,9,1,3,0,0,0
617,2,46,332,40,7,108,17,1,2,1,1,0
617,3,44,292,43,10,148,15,1,2,0,1,0
617,4,47,292,29,11,156,18,0,4,1,0,0
618,0,39,392,52,19,51,4,0,0,1,0,0
618,1,32,361,47,17,82,7,1,3,0,0,0
618,2,51,324,47,11,110,16,1,2,1,0,0
618,3,48,290,43,8,147,18,1,2,0,2,1
618,4,53,287,34,9,155,19,0,4,1,0,0
619,0,36,396,49,17,50,4,1,0,1,0,0
619,1,33,362,45,13,85,5,0,3,0,1,0
619,2,54,323,48,7,110,16,0,3,0,0,0
619,3,49,286,47,9,149,15,1,2,1,0,0
619,4,48,291,31,11,156,17,0,5,0,0,0
620,0,43,385,59,16,54,1,0,1,0,1,0
620,1,34,354,53,13,85,5,0,3,0,0,0
620,2,50,321,49,11,111,16,0,3,0,1,0
620,3,49,302,34,8,142,19,0,3,0,0,0
620,4,51,289,32,11,156,18,0,5,0,1,0
621,0,53,386,57,11,51,5,0,1,0,1,0
621,1,33,349,58,18,85,5,1,3,0,0,0
621,2,51,313,55,11,114,15,0,3,0,2,0
621,3,58,298,37,7,140,22,0,3,0,1,0
621,4,47,287,35,15,158,15,0,4,1,0,0
622,0,53,385,58,12,53,3,0,1,0,0,0
622,1,32,348,58,23,81,9,1,3,1,1,0
622,2,49,310,57,11,110,20,1,3,0,1,0
622,3,70,296,39,10,139,23,0,3,0,0,0
622,4,47,282,39,13,160,14,0,4,1,1,0
623,0,49,392,50,14,53,4,0,1,0,1,0
623,1,34,347,58,21,85,6,1,4,0,2,0
623,2,49,319,48,9,111,19,1,3,0,0,0
623,3,63,290,43,11,142,22,0,3,0,2,0
623,4,50,275,46,8,160,12,0,5,2,0,0
624,0,46,388,54,13,54,4,0,0,0,1,0
624,1,42,349,57,20,84,6,2,3,1,0,0
624,2,48,321,46,8,112,17,3,4,0,0,0
624,3,59,292,42,10,141,21,0,3,1,0,0
624,4,50,278,46,12,154,15,0,4,3,0,0
625,0,47,383,59,14,51,6,0,1,0,0,0
625,1,47,355,51,17,82,8,2,4,0,0,0
625,2,49,326,39,7,110,21,2,4,0,2,0
625,3,56,285,49,15,146,15,0,4,1,0,0
625,4,50,273,51,16,149,19,0,5,3,0,0
626,0,47,384,57,16,55,3,0,1,0,1,0
626,1,49,355,51,20,82,9,2,3,0,0,1
626,2,47,327,38,6,113,19,2,3,0,0,0
626,3,53,277,58,17,149,11,0,4,1,1,0
626,4,50,282,42,10,141,27,0,5,3,0,1
627,0,56,378,63,16,53,5,0,1,0,0,0
627,1,53,354,52,22,87,5,2,2,0,2,0
627,2,46,325,40,7,114,18,2,3,0,1,0
627,3,49,278,58,16,140,19,0,4,1,1,1
627,4,49,283,40,11,144,25,0,5,3,1,0
628,0,55,385,56,16,54,4,0,1,0,0,0
628,1,53,348,58,26,87,5,2,2,0,0,0
628,2,49,322,43,4,113,19,2,3,0,1,0
628,3,53,280,56,17,141,18,0,4,1,0,0
628,4,47,276,44,10,145,27,0,5,3,3,0
629,0,49,380,60,16,56,3,0,1,0,1,0
629,1,51,350,57,21,83,8,2,2,0,0,0
629,2,56,323,44,12,116,14,2,3,0,0,0
629,3,55,287,49,16,138,21,0,3,2,0,0
629,4,42,276,43,8,146,27,0,6,2,2,0
630,0,46,382,58,16,57,2,0,1,0,0,0
630,1,42,348,59,18,76,14,1,3,0,0,0
630,2,63,332,37,12,115,14,2,1,1,0,0
630,3,57,290,46,18,134,25,0,4,1,1,0
630,4,36,277,44,13,150,22,1,5,2,0,0
631,0,47,387,52,12,55,4,0,2,0,1,0
631,1,46,346,61,16,77,13,1,3,0,0,0
631,2,58,334,35,12,115,13,2,2,1,0,0
631,3,53,291,44,15,135,25,0,3,2,2,0
631,4,37,272,49,15,157,15,1,6,1,0,0
632,0,44,378,62,15,51,6,0,3,0,0,1
632,1,41,347,60,16,75,15,1,3,0,1,0
632,2,58,337,33,15,112,15,1,2,1,0,0
632,3,58,302,35,16,137,22,0,3,1,1,0
632,4,36,275,47,16,152,20,1,5,1,1,0
633,0,45,386,54,15,51,6,0,3,0,1,0
633,1,45,344,62,12,78,13,1,3,0,0,0
633,2,46,338,31,17,113,15,1,2,1,1,1
633,3,57,301,35,19,139,21,0,3,1,2,0
633,4,41,271,52,16,148,24,1,4,1,1,0
634,0,38,388,52,11,50,7,0,3,0,0,0
634,1,41,354,52,10,81,10,1,3,0,0,0
634,2,44,334,36,15,111,16,1,2,1,0,0
634,3,51,296,40,20,141,19,0,3,1,1,0
634,4,49,282,43,19,147,23,1,4,1,0,0
635,0,47,391,49,10,49,8,0,3,0,0,0
635,1,45,348,59,11,78,12,1,3,0,1,0
635,2,53,321,47,21,110,19,1,2,1,2,0
635,3,54,287,47,21,143,19,0,3,1,2,0
635,4,46,283,43,22,142,27,1,4,1,0,0
636,0,54,392,49,8,51,5,0,3,0,0,0
636,1,49,342,65,14,75,15,0,2,1,1,0
636,2,58,317,53,21,108,19,1,2,1,0,0
636,3,55,276,57,20,146,17,0,4,0,4,0
636,4,51,283,43,18,145,25,1,4,0,2,0
637,0,55,391,50,12,51,5,0,3,0,0,0
637,1,53,342,65,15,78,12,0,2,1,0,0
637,2,56,325,46,17,105,21,1,1,2,0,0
637,3,56,274,59,19,146,18,1,3,0,1,0
637,4,45,279,45,22,143,29,1,4,0,2,0
638,0,57,395,46,15,51,5,0,3,0,0,0
638,1,45,349,57,13,75,16,0,3,0,1,0
638,2,46,318,54,15,109,16,0,3,0,1,0
638,3,51,283,51,18,145,18,0,3,0,0,0
638,4,51,282,42,22,144,28,0,4,0,0,0
639,0,53,401,40,17,52,4,0,2,1,0,0
639,1,39,353,54,17,77,13,0,3,0,0,0
639,2,44,310,62,12,111,13,0,2,2,0,0
639,3,50,295,40,13,144,18,2,3,0,0,0
639,4,49,284,39,15,146,26,1,5,0,1,0
640,0,57,396,45,26,51,5,0,2,1,0,0
640,1,38,351,56,12,77,13,0,3,0,0,0
640,2,56,314,58,11,112,12,0,2,2,0,0
640,3,45,292,43,13,143,19,2,3,0,0,1
640,4,52,277,46,16,142,29,1,6,0,0,0
641,0,57,387,54,23,51,5,0,3,0,0,0
641,1,40,352,54,13,78,13,0,3,0,0,0
