time,state,patch1,patch2,patch3,patch4,patch5
832,Z,1.38263,3.68004,8.08608,13.1978,19.5309
833,M,89.2036,167.468,269.15,346.862,483.088
833,Y,4.49331,10.6785,26.7757,40.006,67.3663
833,Z,1.37843,3.6603,8.1667,13.1862,19.6533
834,M,91.0832,182.221,271.935,343.676,487.88
834,Y,4.5456,10.538,26.7227,39.9282,67.6189
834,Z,1.37588,3.6432,8.23796,13.1931,19.7856
835,M,93.6749,186.499,265.442,342.608,497.592
835,Y,4.60729,10.5333,26.6281,39.7864,67.9954
835,Z,1.36961,3.64123,8.24187,13.1685,19.9798
836,M,90.6074,188.549,258.698,338.947,497.332
836,Y,4.60918,10.674,26.342,39.3907,68.5615
836,Z,1.37845,3.6433,8.21321,13.1316,20.2074
837,M,90.5467,191.294,257.128,331.152,490.799
837,Y,4.61388,10.7924,26.1037,39.0159,68.9378
837,Z,1.39558,3.6409,8.22904,13.0578,20.3851
838,M,84.192,191.065,254.815,339.437,490.319
838,Y,4.57306,10.8834,25.8857,39.0115,69.1476
838,Z,1.41376,3.63161,8.24663,12.952,20.4929
839,M,87.4728,189.058,257.234,331.593,497.987
839,Y,4.59707,11.0494,25.685,38.9159,69.1447
839,Z,1.42215,3.60653,8.27382,12.8305,20.623
840,M,87.7255,186.353,254.91,330.834,504.889
840,Y,4.61065,11.1576,25.5101,38.7937,69.4437
840,Z,1.41663,3.56651,8.30654,12.7811,20.6916
841,M,90.653,185.717,247.419,336.451,494.9
841,Y,4.60142,11.2446,25.403,38.7799,69.5313
841,Z,1.41553,3.53701,8.35442,12.723,20.8289
842,M,95.0877,193.246,247.877,340.606,484.11
842,Y,4.60537,11.3121,25.3431,38.8851,69.647
842,Z,1.40844,3.46504,8.39825,12.7067,20.9602
843,M,92.7789,191.921,242.89,334.445,486.999
843,Y,4.62249,11.3431,25.1424,39.015,69.6797
843,Z,1.40462,3.42017,8.39737,12.5895,21.0662
844,M,88.901,192.529,246.501,337.901,482.399
844,Y,4.59186,11.4419,24.9919,39.1106,69.6453
844,Z,1.41005,3.35102,8.40249,12.5543,21.1402
845,M,90.8109,196.676,245.251,339.211,476.459
845,Y,4.58291,11.5255,24.862,39.1682,69.6831
845,Z,1.42646,3.30693,8.38586,12.5299,21.2195
846,M,93.4298,196.808,250.425,337.689,481.013
846,Y,4.58226,11.5651,24.7654,39.3022,69.8017
846,Z,1.44582,3.30547,8.35619,12.4854,21.3377
847,M,95.7868,195.128,254.183,338.121,478.812
847,Y,4.53567,11.5867,24.7908,39.4509,69.8143
847,Z,1.44641,3.3496,8.2664,12.3612,21.5153
848,M,96.1082,194.515,256.665,340.308,468.731
848,Y,4.50632,11.6559,24.8362,39.529,69.565
848,Z,1.44788,3.38677,8.19161,12.2436,21.6334
849,M,95.4973,193.063,255.298,337.778,467.758
849,Y,4.52143,11.6693,25.1365,39.5563,68.9
849,Z,1.43507,3.41533,8.1232,12.2422,21.6992
850,M,89.5476,191.757,250.468,337.3,457.882
850,Y,4.51779,11.7497,25.2245,39.5743,68.2467
850,Z,1.44261,3.46741,8.06021,12.2122,21.6983
851,M,88.6928,196.881,247.022,333.27,464.294
851,Y,4.54185,11.8449,25.2014,39.6108,67.6165
851,Z,1.44687,3.50139,8.00535,12.1739,21.7922
852,M,88.8236,193.393,257.419,332.343,470.064
852,Y,4.54157,11.8741,25.2794,39.7105,66.9726
852,Z,1.44397,3.52867,7.97174,12.1695,21.8196
853,M,88.9412,188.454,263.177,330.609,459.058
853,Y,4.56356,11.8475,25.2447,39.7926,66.3512
853,Z,1.44521,3.54985,7.95293,12.2026,21.856
854,M,90.8471,193.908,275.56,336.248,453.652
854,Y,4.58689,11.8502,25.3797,40.0476,65.6873
854,Z,1.45059,3.55957,7.88995,12.2433,21.8662
855,M,88.9624,197.018,278.604,336.823,465.887
855,Y,4.58494,11.9403,25.583,40.1693,65.4243
855,Z,1.44097,3.5906,7.84271,12.2733,21.8554
856,M,91.7661,194.416,272.343,342.741,457.998
856,Y,4.61389,12.001,25.5741,40.3842,65.1899
856,Z,1.43817,3.61681,7.80197,12.2914,21.8673
857,M,89.7895,192.974,273.909,341.767,450.898
857,Y,4.60399,11.9985,25.6683,40.5695,64.8979
857,Z,1.43796,3.62926,7.77165,12.3334,21.9045
858,M,89.8106,189.877,277.118,357.09,453.509
858,Y,4.61451,12.0319,25.6633,40.9723,64.7387
858,Z,1.42334,3.63604,7.77961,12.3801,21.9085
859,M,84.4295,181.689,271.906,356.481,462.158
859,Y,4.60732,12.0334,25.7102,41.2249,64.646
859,Z,1.41413,3.65773,7.79386,12.4046,21.8302
860,M,83.1866,183.32,274.416,361.333,469.942
860,Y,4.60203,12.0252,25.7879,41.5601,64.6326
860,Z,1.41887,3.66194,7.88809,12.4132,21.6215
861,M,88.3679,190.188,273.974,360.3,481.448
861,Y,4.58351,12.0059,25.8733,41.9411,65.0796
861,Z,1.41773,3.68718,7.91573,12.4188,21.4165
862,M,97.5311,183.769,278.077,354.87,481.003
862,Y,4.62091,11.9389,25.9319,42.1505,65.4802
862,Z,1.42528,3.71706,7.90845,12.4303,21.2188
863,M,100.378,184.292,282.669,353.583,478.803
863,Y,4.64394,11.8876,26.1115,42.1967,65.8901
863,Z,1.42519,3.72623,7.93294,12.4616,21.0167
864,M,96.6402,185.663,278.702,358.724,475.022
864,Y,4.70696,11.8823,26.1053,42.29,66.0682
864,Z,1.43209,3.71786,7.92204,12.4873,20.8217
865,M,95.0762,181.497,270.632,372.352,473.42
865,Y,4.74445,11.9622,26.0472,42.4318,66.134
865,Z,1.43941,3.7187,7.9644,12.5674,20.6134
866,M,99.9686,177.747,268.769,374.717,471.078
866,Y,4.7919,11.9918,25.9458,42.6305,66.315
866,Z,1.4388,3.747,8.02821,12.6055,20.5308
867,M,99.8717,179.772,271.592,373.245,472.57
867,Y,4.85345,11.9651,25.9527,42.8332,66.4608
867,Z,1.44789,3.76604,8.02544,12.673,20.4573
868,M,100.685,177.995,270.533,366.521,463.113
868,Y,4.89931,12,25.9344,42.8882,66.4981
868,Z,1.44478,3.76526,8.055,12.7312,20.3656
869,M,100.516,177.296,256.979,358.669,461.802
869,Y,4.95662,12.0994,25.8281,42.7716,66.4313
869,Z,1.44808,3.77574,8.05343,12.8575,20.3157
870,M,104.864,184.766,264.581,355.202,455.222
870,Y,4.996,12.1388,25.8349,42.7355,66.5132
870,Z,1.44582,3.77621,8.06814,12.9368,20.2866
871,M,105.178,184.29,265.123,359.281,455.6
871,Y,5.1104,12.1873,25.7767,42.7412,66.495
871,Z,1.44417,3.77363,8.09253,13.042,20.2824
872,M,103.66,180.261,270.111,374.653,452.34
872,Y,5.19722,12.2177,25.8382,43.0417,66.1038
872,Z,1.43835,3.76759,8.11933,13.1616,20.4227
873,M,96.8942,181.135,272.8,370.488,460.206
873,Y,5.25489,12.3172,25.8561,43.1893,65.7829
873,Z,1.45009,3.74656,8.13771,13.2273,20.5484
874,M,98.0048,180.121,267.12,372.139,458.285
874,Y,5.302,12.3717,25.8083,43.4901,65.5113
874,Z,1.45732,3.73044,8.19406,13.2418,20.677
875,M,99.0043,172.009,274.608,366.425,464.657
875,Y,5.30348,12.4195,25.8343,43.4947,65.7625
875,Z,1.47709,3.72878,8.1921,13.271,20.7329
876,M,99.9039,172.808,268.747,376.583,473.091
876,Y,5.32981,12.4,25.8757,43.8901,65.8576
876,Z,1.48886,3.75388,8.1739,13.3155,20.7535
877,M,95.3135,177.127,267.072,372.224,468.982
877,Y,5.32358,12.4102,25.8292,44.2455,65.8289
877,Z,1.50375,3.76317,8.14208,13.3779,20.8103
878,M,91.1821,183.715,264.665,366.502,472.484
878,Y,5.25195,12.441,25.7841,44.4194,66.0345
878,Z,1.52306,3.75477,8.14424,13.4415,20.8561
879,M,88.3639,186.943,266.099,361.352,476.535
879,Y,5.18538,12.5351,25.7194,44.4044,66.3929
879,Z,1.53746,3.76572,8.1385,13.4588,20.8678
880,M,86.7275,184.449,273.689,378.317,482.882
880,Y,5.13794,12.5887,25.7254,44.6147,66.7251
880,Z,1.55544,3.7969,8.10514,13.4222,20.8468
881,M,87.9548,185.804,263.42,376.485,470.594
881,Y,5.08286,12.6107,25.7147,44.8694,66.5443
881,Z,1.5678,3.80929,8.10726,13.4109,20.8726
882,M,89.0593,179.824,264.978,380.236,461.334
882,Y,5.02549,12.6197,25.7577,45.0363,66.1481
882,Z,1.6037,3.82451,8.089,13.4126,20.8668
883,M,86.4534,174.441,266.38,382.713,449.401
883,Y,4.98238,12.5409,25.9373,45.1427,65.6859
883,Z,1.63094,3.83405,8.1083,13.5069,20.7441
884,M,86.808,174.997,270.342,362.442,449.461
884,Y,4.95209,12.4227,26.1328,45.0426,65.267
884,Z,1.64904,3.86528,8.11391,13.5533,20.6434
885,M,88.0272,174.597,264.008,368.497,440.515
885,Y,4.93944,12.3909,26.1815,44.8011,64.8157
885,Z,1.66382,3.88238,8.09892,13.6477,20.5581
886,M,95.4245,178.738,262.807,363.148,432.463
886,Y,4.95422,12.4042,26.2115,44.5419,64.2581
886,Z,1.66429,3.89736,8.10707,13.6491,20.637
887,M,93.0821,184.264,266.226,354.733,427.917
887,Y,4.94921,12.5211,26.2337,44.0556,63.7269
887,Z,1.67255,3.89124,8.12007,13.7732,20.6668
888,M,89.1739,188.337,262.104,360.66,422.025
888,Y,4.88827,12.6534,26.3068,43.6704,63.3153
888,Z,1.6706,3.89446,8.10547,13.8847,20.6578
889,M,91.9565,186.604,261.093,365.094,429.323
889,Y,4.85608,12.6931,26.3896,43.5666,62.9197
889,Z,1.64812,3.90413,8.09132,13.9393,20.7223
890,M,89.0608,188.643,264.684,374.484,434.99
890,Y,4.80351,12.6799,26.5246,43.5785,62.9175
890,Z,1.62723,3.93364,8.07102,13.9346,20.8348
891,M,89.1547,197.679,268.816,373.936,431.091
891,Y,4.78033,12.8144,26.5044,43.4913,62.9245
891,Z,1.61234,3.95045,8.07291,14.0006,20.939
892,M,89.2393,188.711,266.234,368.042,430.282
892,Y,4.75738,12.8506,26.4744,43.44,62.9096
892,Z,1.59506,3.95737,8.06954,14.0805,20.8823
893,M,90.2153,186.94,271.111,366.338,425.954
893,Y,4.76407,12.8046,26.4884,43.3236,63.1222
893,Z,1.57705,3.9602,8.08304,14.1329,20.758
894,M,94.6938,190.746,273.7,362.104,420.259
894,Y,4.75726,12.7553,26.7054,43.2281,63.2163
894,Z,1.56352,3.93546,8.13941,14.1663,20.6129
895,M,92.4244,183.371,273.33,357.394,431.333
895,Y,4.74193,12.6697,26.8305,43.1177,63.3058
895,Z,1.55402,3.89836,8.20075,14.1348,20.4815
896,M,92.182,180.334,270.297,362.154,432.299
896,Y,4.74294,12.6069,26.6544,43.0973,63.515
896,Z,1.55005,3.8884,8.21602,14.0591,20.3398
897,M,90.1638,177.601,274.767,370.039,418.77
897,Y,4.78705,12.437,26.6047,43.149,63.3161
897,Z,1.55469,3.89258,8.22544,13.9777,20.1649
898,M,87.4474,173.341,276.09,383.435,415.593
898,Y,4.79321,12.3669,26.5425,43.3636,63.0601
898,Z,1.55312,3.92927,8.2324,13.8251,19.9982
899,M,85.9027,166.807,269.181,381.092,407.333
899,Y,4.7606,12.3108,26.452,43.6913,62.6607
899,Z,1.53399,3.97078,8.25534,13.7042,19.869
900,M,90.8124,173.526,269.263,387.082,408
900,Y,4.73694,12.3291,26.4913,44.1003,62.2598
900,Z,1.52389,3.98324,8.28135,13.6717,19.7449
901,M,90.7312,177.773,275.637,383.474,405
901,Y,4.71379,12.2672,26.5869,44.4885,62.0515
901,Z,1.50739,3.97908,8.32369,13.6754,19.7442
902,M,87.958,176.196,275.073,378.427,408.6
902,Y,4.70415,12.1955,26.8253,44.718,61.6804
902,Z,1.50012,4.02128,8.31736,13.648,19.7464
903,M,86.3622,172.976,270.966,368.484,410.04
903,Y,4.68496,12.1619,26.8579,44.7383,61.5848
903,Z,1.49292,4.03266,8.30793,13.6319,19.7417
904,M,84.026,176.379,279.869,380.236,402.336
904,Y,4.67362,12.1884,27.1369,44.6237,61.1314
904,Z,1.49501,4.01821,8.31234,13.5954,19.8084
905,M,88.2234,176.741,287.882,375.512,407.102
905,Y,4.65468,12.1592,27.45,44.5919,61.0668
905,Z,1.49288,4.00276,8.38043,13.5654,19.8379
906,M,88.4011,179.767,283.394,374.861,413.192
906,Y,4.64212,12.1603,27.6153,44.6338,60.9708
906,Z,1.48807,3.97589,8.41968,13.5308,19.866
907,M,86.761,177.99,282.055,365.275,430.373
907,Y,4.62879,12.1719,27.7059,44.5335,61.1665
907,Z,1.48839,3.95617,8.36442,13.5244,19.9317
908,M,87.0849,179.091,285.349,356.647,429.636
908,Y,4.63977,12.1437,27.891,44.4442,61.1367
908,Z,1.50223,3.90286,8.34883,13.5406,19.8693
909,M,85.5764,184.582,284.714,358.783,428.072
909,Y,4.63441,12.1481,28.1694,44.4192,61.0353
909,Z,1.50416,3.88086,8.32932,13.6079,19.7889
910,M,89.6187,179.624,274.243,361.604,422.165
910,Y,4.62143,12.1533,28.2663,44.294,60.924
910,Z,1.49393,3.86326,8.30091,13.7108,19.6636
911,M,88.7569,184.161,278.319,365.944,429.448
911,Y,4.64282,12.1752,28.3803,44.2411,61.0069
911,Z,1.4865,3.869,8.31324,13.8391,19.5378
912,M,94.2812,175.645,276.587,372.55,425.204
912,Y,4.75844,12.1667,28.2027,44.1682,61.2853
912,Z,1.47924,3.84957,8.34324,13.961,19.4724
913,M,96.5531,178.781,277.728,368.595,441.183
913,Y,4.84815,12.0901,28.0335,44.2335,61.871
913,Z,1.47621,3.82709,8.41808,14.033,19.356
914,M,99.4978,179.803,272.455,374.035,435.765
914,Y,4.94351,12.0357,27.8587,44.4193,62.2369
914,Z,1.47019,3.81653,8.42828,14.0394,19.326
915,M,102.148,182.522,277.61,371.732,435.388
915,Y,5.04891,12.0145,27.773,44.5103,62.5195
915,Z,1.46663,3.82486,8.51585,14.0034,19.1837
916,M,103.633,191.27,276.849,374.158,434.15
916,Y,5.15401,12.0117,27.6842,44.7317,62.7612
916,Z,1.46069,3.81568,8.61411,13.9934,19.1634
917,M,100.47,188.343,290.564,375.443,425.835
917,Y,5.25102,12.0566,27.8679,44.7742,62.6789
917,Z,1.45675,3.81604,8.66597,14.0066,19.1333
918,M,104.823,181.209,285.807,381.998,430.951
918,Y,5.39089,12.0349,28.1495,44.7039,62.6931
918,Z,1.45256,3.81966,8.69442,13.9751,19.1947
919,M,102.441,181.088,282.427,374.398,427.456
919,Y,5.44824,12.0926,28.2039,44.6818,62.6487
919,Z,1.45601,3.81081,8.75249,13.9471,19.1853
920,M,100.297,174.679,284.784,371.159,426.11
920,Y,5.48699,12.0729,28.3438,44.699,62.5395
920,Z,1.45433,3.81222,8.83987,13.9392,19.1535
921,M,96.5669,180.611,276.106,367.343,439.299
921,Y,5.52722,11.9947,28.4362,44.7425,62.7916
921,Z,1.45025,3.81384,8.87025,13.8999,19.1186
922,M,94.1102,185.05,276.395,365.709,430.469
922,Y,5.53151,11.9926,28.4706,44.8023,62.935
922,Z,1.45697,3.82071,8.90604,13.8833,19.1446
923,M,93.6992,186.345,272.156,354.338,431.522
923,Y,5.52841,11.9689,28.4386,44.7223,63.1742
923,Z,1.49325,3.81803,8.8503,13.8605,19.232
924,M,92.4293,185.711,274.64,350.404,432.47
924,Y,5.49685,12.073,28.2939,44.4624,63.5646
924,Z,1.5214,3.794,8.79722,13.8809,19.4158
925,M,92.1863,185.14,269.676,354.964,428.823
925,Y,5.44888,12.1644,28.1784,44.2763,63.8135
925,Z,1.55133,3.77694,8.74237,13.9392,19.5306
926,M,85.6677,181.026,270.608,351.867,441.741
926,Y,5.38086,12.1611,28.1735,44.0272,64.3109
926,Z,1.5844,3.77029,8.71546,13.9678,19.6193
927,M,87.0009,184.523,273.248,355.38,445.267
927,Y,5.32096,12.1954,28.2386,43.9131,64.7459
927,Z,1.61738,3.76939,8.68761,14.0373,19.6951
928,M,92.7008,188.571,269.323,348.642,435.84
928,Y,5.3193,12.2628,28.1018,43.7281,65.002
928,Z,1.64783,3.78349,8.74525,14.0506,19.6693
929,M,89.7308,190.414,266.691,347.078,432.756
929,Y,5.26691,12.3194,28.0275,43.6276,65.2113
929,Z,1.69172,3.77667,8.83361,14.0286,19.6737
930,M,87.9577,189.372,274.221,351.97,443.481
930,Y,5.17686,12.4241,28.174,43.6222,65.4152
930,Z,1.70971,3.79478,8.85068,14.0216,19.6598
931,M,86.3619,191.135,267.499,349.173,447.732
931,Y,5.10919,12.523,28.0786,43.6443,65.7719
931,Z,1.72187,3.7886,8.89458,14.027,19.6256
932,M,85.8257,200.822,274.949,344.856,447.059
932,Y,5.09075,12.6161,28.1491,43.5964,65.9455
932,Z,1.7345,3.76407,8.92359,14.0407,19.7047
933,M,81.7431,196.039,282.554,345.47,441.953
933,Y,5.04828,12.6958,28.3358,43.4042,66.0371
933,Z,1.73585,3.7634,8.93437,14.0594,19.7497
934,M,83.4688,198.935,276.799,338.823,440.958
934,Y,5.02606,12.8676,28.5048,42.9546,66.1238
934,Z,1.73487,3.75596,8.92434,14.0343,19.8247
935,M,85.0219,200.642,273.419,335.541,445.462
935,Y,4.98919,13.0415,28.7005,42.5548,66.2828
935,Z,1.72497,3.78864,8.87893,13.9528,19.9473
936,M,88.2198,193.178,276.677,325.387,447.716
936,Y,4.96422,13.0906,28.8862,42.1589,66.7317
936,Z,1.70992,3.81732,8.84268,13.8944,20.0253
937,M,89.2978,191.86,274.209,331.548,452.444
937,Y,4.93815,13.0762,28.9645,41.9569,67.2733
937,Z,1.68857,3.8163,8.84114,13.8162,20.1814
938,M,92.068,196.074,280.989,344.293,454
938,Y,4.95335,13.1098,29.1189,42.0048,67.6247
938,Z,1.66978,3.82705,8.86158,13.7804,20.3179
939,M,93.6612,196.267,274.49,336.864,445.5
939,Y,4.99992,13.1678,29.2418,42.0074,67.6446
939,Z,1.66925,3.8482,8.81864,13.7224,20.3983
940,M,91.4951,197.34,276.741,338.278,440.55
940,Y,5.07317,13.2587,29.3436,42.1368,67.4569
940,Z,1.65281,3.86596,8.79534,13.6908,20.464
941,M,92.2456,194.706,281.467,333.25,444.195
941,Y,5.09957,13.3119,29.3823,42.2483,67.4907
941,Z,1.62455,3.8988,8.8413,13.6891,20.528
942,M,91.121,193.235,273.12,337.725,455.575
942,Y,5.0842,13.3319,29.4616,42.2668,67.8486
942,Z,1.60332,3.92986,8.81137,13.696,20.6399
943,M,91.0089,185.612,275.508,334.552,454.118
943,Y,5.1066,13.3519,29.5632,42.1886,68.0241
943,Z,1.59753,3.95908,8.83348,13.681,20.6944
944,M,89.108,185.951,269.557,332.597,460.006
944,Y,5.07982,13.3073,29.6612,42.0768,68.2693
944,Z,1.5842,3.98409,8.89208,13.6207,20.7231
945,M,88.2972,186.256,266.901,327.237,464.405
945,Y,5.04319,13.3086,29.6942,41.9842,68.4554
945,Z,1.57723,4.03798,8.9451,13.4796,20.7504
946,M,89.3675,180.23,262.711,336.814,463.865
946,Y,5.02868,13.2712,29.8035,41.9894,68.4061
946,Z,1.56566,4.09256,9.00652,13.3541,20.8002
947,M,89.4307,182.007,260.74,339.132,458.878
947,Y,5.01606,13.2038,29.8367,42.0632,68.4018
947,Z,1.55782,4.10797,9.06478,13.2299,20.9411
948,M,82.2877,180.006,253.566,331.319,462.491
948,Y,4.98978,13.0835,29.6907,41.971,68.6001
948,Z,1.54964,4.10345,9.08938,13.1665,21.1111
949,M,79.4589,186.306,257.01,339.587,462.142
949,Y,4.93057,13.0603,29.6884,42.0267,68.6899
949,Z,1.55441,4.114,9.13782,13.1816,21.2213
950,M,78.713,181.175,255.609,337.128,465.427
950,Y,4.88903,12.9301,29.6538,42.1636,68.7886
950,Z,1.56903,4.13219,9.1764,13.1824,21.2276
951,M,83.4417,173.858,254.348,333.116,459.385
951,Y,4.88591,12.8027,29.5686,42.1706,68.6604
951,Z,1.59201,4.16071,9.20833,13.223,21.1687
952,M,80.4975,167.272,255.913,340.304,453.046
952,Y,4.85414,12.71,29.3883,42.359,68.3859
952,Z,1.6003,4.17743,9.22048,13.258,21.1793
953,M,83.2478,171.245,256.422,341.374,450.042
953,Y,4.84176,12.7283,29.2455,42.448,68.0924
953,Z,1.59548,4.18369,9.24536,13.2638,21.2916
954,M,83.923,174.82,256.879,339.636,462.637
954,Y,4.84289,12.7018,29.1757,42.5837,67.9724
954,Z,1.60251,4.18997,9.27724,13.2392,21.3467
955,M,83.6307,174.438,252.792,345.273,466.774
955,Y,4.82536,12.7127,28.9867,42.877,68.166
955,Z,1.5941,4.17596,9.30799,13.2042,21.4236
956,M,85.1676,179.494,252.712,347.645,476.796
956,Y,4.79911,12.7972,28.8177,43.0041,68.5457
956,Z,1.58261,4.17637,9.31834,13.1751,21.482
957,M,92.8509,188.545,251.741,347.081,470.517
957,Y,4.82103,13.0284,28.6214,43.0045,68.8115
957,Z,1.57805,4.16465,9.35266,13.1767,21.4665
958,M,94.3658,187.69,251.767,351.073,471.165
958,Y,4.90381,13.1312,28.3823,43.1809,68.9424
958,Z,1.57409,4.1435,9.36306,13.1999,21.4652
959,M,91.2292,187.821,251.79,348.365,472.649
959,Y,4.94443,13.2608,28.2497,43.1654,69.0465
959,Z,1.56584,4.10573,9.31726,13.171,21.5274
960,M,91.1063,193.339,249.111,359.429,462.284
960,Y,4.96341,13.4188,28.1244,43.4284,68.9249
960,Z,1.54726,4.09846,9.31652,13.1884,21.5556
961,M,95.4957,192.905,256.6,359.486,474.555
961,Y,5.02453,13.5474,28.1277,43.6908,68.825
961,Z,1.53423,4.05761,9.30567,13.2314,21.5866
962,M,94.0461,190.715,262.44,362.237,465.8
962,Y,5.06593,13.587,28.231,44.1332,68.5914
962,Z,1.53325,4.01764,9.27892,13.2336,21.5464
963,M,98.1415,186.043,264.996,356.614,478.62
963,Y,5.11472,13.5766,28.4855,44.3232,68.7472
963,Z,1.52328,3.98853,9.22237,13.2927,21.4602
964,M,93.7273,186.339,262.797,363.252,482.958
964,Y,5.12198,13.5668,28.6104,44.6692,68.9293
964,Z,1.5194,3.99426,9.17755,13.3206,21.3681
965,M,95.1546,181.205,262.617,356.627,482.362
965,Y,5.11889,13.4943,28.8026,44.8137,69.1013
965,Z,1.51975,3.98595,9.15563,13.3632,21.3305
966,M,91.0391,183.785,256.155,356.064,484.526
966,Y,5.0876,13.4676,28.8717,44.7907,69.4303
966,Z,1.51425,3.98939,9.09632,13.4552,21.3912
967,M,91.8352,181.606,254.84,352.858,486.473
967,Y,5.05484,13.5021,28.9371,44.7907,69.8029
967,Z,1.50601,4.0159,9.04329,13.4951,21.5104
968,M,92.5517,184.146,268.956,349.972,483.726
968,Y,5.01136,13.579,29.1251,44.9346,69.9669
968,Z,1.51289,4.08844,8.98169,13.4953,21.5938
969,M,87.7965,189.131,265.46,352.775,475.853
969,Y,4.94723,13.5371,29.2974,45.1253,70.0954
969,Z,1.53887,4.1207,8.90668,13.5506,21.6349
970,M,85.3169,186.418,271.314,347.197,459.768
970,Y,4.86619,13.4959,29.607,45.0998,69.9263
970,Z,1.55161,4.16139,8.86505,13.5458,21.6675
971,M,83.9852,181.276,267.583,342.178,448.891
971,Y,4.78507,13.4942,29.8157,44.9831,69.5529
971,Z,1.55757,4.21097,8.82573,13.6283,21.6294
972,M,81.8867,181.148,262.424,339.46,440.902
972,Y,4.76266,13.4616,29.8674,44.7372,69.0727
972,Z,1.57675,4.25132,8.82678,13.7106,21.598
973,M,82.698,177.434,267.682,335.214,436.412
973,Y,4.73819,13.4192,29.9429,44.3624,68.6782
973,Z,1.58974,4.26373,8.8592,13.8495,21.5247
974,M,83.4282,180.39,272.414,340.393,432.371
974,Y,4.72239,13.4707,30.089,44.0724,68.1563
974,Z,1.60505,4.26047,8.93907,13.9091,21.5736
975,M,85.8854,178.551,275.772,344.153,436.834
975,Y,4.70501,13.553,30.2456,43.8015,67.8977
975,Z,1.60733,4.25742,8.97825,14.0177,21.6307
976,M,84.4968,189.496,270.695,351.138,443.55
976,Y,4.72337,13.6395,30.3499,43.7801,67.6829
976,Z,1.60636,4.23467,9.03856,14.063,21.6847
977,M,89.5472,195.746,266.126,361.024,434.295
977,Y,4.73493,13.6725,30.4497,43.9706,67.5549
977,Z,1.59654,4.22627,9.06025,14.0558,21.788
978,M,88.6924,199.572,272.813,360.022,434.966
978,Y,4.76068,13.7707,30.5202,44.1334,67.4159
978,Z,1.58626,4.23711,9.08075,14.0558,21.9049
979,M,88.8232,194.915,273.432,360.92,435.569
979,Y,4.75372,13.8893,30.5873,44.1959,67.3499
979,Z,1.57262,4.26122,9.13977,14.101,21.9564
980,M,88.9409,194.323,273.989,364.428,432.512
980,Y,4.68588,13.9528,30.5741,44.6441,67.2421
980,Z,1.55249,4.24807,9.19384,14.1608,21.9967
981,M,86.3468,193.791,272.69,355.885,437.861
981,Y,4.62969,14.0757,30.5676,44.9221,67.1158
981,Z,1.52706,4.23514,9.29098,14.1528,21.9436
982,M,86.7121,189.712,272.421,358.996,452.575
982,Y,4.55324,14.1137,30.6211,45.255,67.2249
982,Z,1.5016,4.23463,9.35648,14.1162,21.8264
983,M,84.3409,193.241,266.779,357.297,455.917
983,Y,4.49003,14.1386,30.5651,45.573,67.4968
983,Z,1.49457,4.22439,9.37271,14.039,21.6757
984,M,87.6068,191.017,266.201,356.667,460.726
984,Y,4.47597,14.12,30.5021,45.7654,68.0317
984,Z,1.48689,4.21109,9.39641,13.9214,21.5519
985,M,83.3461,192.615,271.081,367.8,460.553
985,Y,4.45669,14.0632,30.6124,45.9656,68.4384
985,Z,1.48194,4.22724,9.44225,13.8304,21.3882
986,M,85.8115,185.953,277.273,383.22,468.498
986,Y,4.47206,13.9711,30.8286,46.5037,68.6477
986,Z,1.47648,4.25307,9.4914,13.7454,21.307
987,M,85.3304,188.058,278.345,383.598,469.348
987,Y,4.47204,14.0152,30.9314,46.8116,68.9961
987,Z,1.48224,4.28022,9.52413,13.7387,21.2396
988,M,92.9973,180.052,278.411,379.438,469.213
988,Y,4.5491,13.9562,31.0515,47.0263,69.1676
988,Z,1.48587,4.29058,9.55543,13.7984,21.1995
989,M,89.9976,179.147,269.47,376.595,466.392
989,Y,4.60245,13.8713,30.8669,47.1458,69.4578
989,Z,1.49395,4.32141,9.57757,13.8495,21.1558
990,M,89.0978,173.832,266.823,375.835,467.453
990,Y,4.65347,13.7621,30.7361,47.1923,69.7425
990,Z,1.49177,4.35862,9.59861,13.8691,21.1351
991,M,89.1881,176.249,256.341,367.952,463.007
991,Y,4.71138,13.7674,30.5368,46.9918,69.8032
991,Z,1.47048,4.37855,9.59448,14.0098,21.1013
992,M,91.0692,176.624,257.706,373.456,468.007
992,Y,4.80541,13.8095,30.3447,46.8256,69.7888
992,Z,1.45285,4.41709,9.59243,14.097,21.0616
993,M,90.9623,179.662,258.036,389.211,461.706
993,Y,4.88942,13.8449,30.0609,46.9662,69.7756
993,Z,1.42886,4.42903,9.60923,14.2015,21.0959
994,M,90.8661,179.696,260.132,377.29,450.635
994,Y,4.94854,13.8635,29.7192,47.0648,69.7249
994,Z,1.40902,4.43684,9.59165,14.3013,21.1812
995,M,92.5795,180.626,259.319,378.261,452.372
995,Y,5.03639,13.7397,29.4979,47.2131,69.805
995,Z,1.40461,4.431,9.57189,14.3617,21.3491
996,M,91.4215,175.163,267.587,368.335,441.335
996,Y,5.04684,13.6745,29.3777,47.2344,69.6833
996,Z,1.39856,4.41319,9.6065,14.4245,21.4767
997,M,93.0794,180.147,262.428,368.401,447.601
997,Y,5.10985,13.7221,29.3944,46.9872,69.3773
997,Z,1.40338,4.38427,9.67434,14.5934,21.5424
998,M,94.5714,182.832,267.686,371.161,446.941
998,Y,5.18937,13.7362,29.5192,46.7282,69.3751
